game_id,white,black,white_elo,black_elo,chess_fen,move_made
1,EulerE,Turri13,574,559,rnbqkbnr/pppppppp/8/8/4P3/8/PPPP1PPP/RNBQKBNR b KQkq - 0 1,e2e4
1,EulerE,Turri13,574,559,rnbqkbnr/pppp1ppp/8/4p3/4P3/8/PPPP1PPP/RNBQKBNR w KQkq - 0 2,e7e5
1,EulerE,Turri13,574,559,rnbqkbnr/pppp1ppp/8/4p3/4P3/5N2/PPPP1PPP/RNBQKB1R b KQkq - 1 2,g1f3
1,EulerE,Turri13,574,559,rnbqkbnr/ppp2ppp/3p4/4p3/4P3/5N2/PPPP1PPP/RNBQKB1R w KQkq - 0 3,d7d6
1,EulerE,Turri13,574,559,rnbqkbnr/ppp2ppp/3p4/4p3/4P3/2N2N2/PPPP1PPP/R1BQKB1R b KQkq - 1 3,b1c3
1,EulerE,Turri13,574,559,rnbqkbnr/p1p2ppp/1p1p4/4p3/4P3/2N2N2/PPPP1PPP/R1BQKB1R w KQkq - 0 4,b7b6
1,EulerE,Turri13,574,559,rnbqkbnr/p1p2ppp/1p1p4/4p3/4P1P1/2N2N2/PPPP1P1P/R1BQKB1R b KQkq - 0 4,g2g4
1,EulerE,Turri13,574,559,rn1qkbnr/p1p2ppp/1p1p4/4p3/4P1b1/2N2N2/PPPP1P1P/R1BQKB1R w KQkq - 0 5,c8g4
1,EulerE,Turri13,574,559,rn1qkbnr/p1p2ppp/1p1p4/4p3/4P1b1/2N2N2/PPPP1PBP/R1BQK2R b KQkq - 1 5,f1g2
1,EulerE,Turri13,574,559,rn1qkb1r/p1p2ppp/1p1p1n2/4p3/4P1b1/2N2N2/PPPP1PBP/R1BQK2R w KQkq - 2 6,g8f6
1,EulerE,Turri13,574,559,rn1qkb1r/p1p2ppp/1p1p1n2/4p3/1P2P1b1/2N2N2/P1PP1PBP/R1BQK2R b KQkq - 0 6,b2b4
1,EulerE,Turri13,574,559,r2qkb1r/p1p2ppp/1pnp1n2/4p3/1P2P1b1/2N2N2/P1PP1PBP/R1BQK2R w KQkq - 1 7,b8c6
1,EulerE,Turri13,574,559,r2qkb1r/p1p2ppp/1pnp1n2/4p3/1P2P1b1/P1N2N2/2PP1PBP/R1BQK2R b KQkq - 0 7,a2a3
1,EulerE,Turri13,574,559,r2qkb1r/p1p2ppp/1p1p1n2/4p3/1P1nP1b1/P1N2N2/2PP1PBP/R1BQK2R w KQkq - 1 8,c6d4
1,EulerE,Turri13,574,559,r2qkb1r/p1p2ppp/1p1p1n2/4p3/1P1nP1b1/P1N2N1P/2PP1PB1/R1BQK2R b KQkq - 0 8,h2h3
1,EulerE,Turri13,574,559,r2qkb1r/p1p2ppp/1p1p1n2/4p3/1P1nP3/P1N2b1P/2PP1PB1/R1BQK2R w KQkq - 0 9,g4f3
1,EulerE,Turri13,574,559,r2qkb1r/p1p2ppp/1p1p1n2/4p3/1P1nP3/P1N2B1P/2PP1P2/R1BQK2R b KQkq - 0 9,g2f3
1,EulerE,Turri13,574,559,r2qkb1r/p1p2ppp/1p1p1n2/4p3/1P2P3/P1N2n1P/2PP1P2/R1BQK2R w KQkq - 0 10,d4f3
1,EulerE,Turri13,574,559,r2qkb1r/p1p2ppp/1p1p1n2/4p3/1P2P3/P1N2Q1P/2PP1P2/R1B1K2R b KQkq - 0 10,d1f3
1,EulerE,Turri13,574,559,r2qkb1r/p4ppp/1ppp1n2/4p3/1P2P3/P1N2Q1P/2PP1P2/R1B1K2R w KQkq - 0 11,c7c6
1,EulerE,Turri13,574,559,r2qkb1r/p4ppp/1ppp1n2/4p3/1P2P3/P1NP1Q1P/2P2P2/R1B1K2R b KQkq - 0 11,d2d3
1,EulerE,Turri13,574,559,r2qkb1r/p4ppp/1pp2n2/3pp3/1P2P3/P1NP1Q1P/2P2P2/R1B1K2R w KQkq - 0 12,d6d5
1,EulerE,Turri13,574,559,r2qkb1r/p4ppp/1pp2n2/3Pp3/1P6/P1NP1Q1P/2P2P2/R1B1K2R b KQkq - 0 12,e4d5
1,EulerE,Turri13,574,559,r2qkb1r/p4ppp/1p3n2/3pp3/1P6/P1NP1Q1P/2P2P2/R1B1K2R w KQkq - 0 13,c6d5
1,EulerE,Turri13,574,559,r2qkb1r/p4ppp/1p3n2/3pp1B1/1P6/P1NP1Q1P/2P2P2/R3K2R b KQkq - 1 13,c1g5
1,EulerE,Turri13,574,559,r2qk2r/p3bppp/1p3n2/3pp1B1/1P6/P1NP1Q1P/2P2P2/R3K2R w KQkq - 2 14,f8e7
1,EulerE,Turri13,574,559,r2qk2r/p3bppp/1p3n2/3pp1B1/1P6/P1NP1Q1P/2P2P2/2KR3R b kq - 3 14,e1c1
1,EulerE,Turri13,574,559,r2qk2r/p3bppp/1p3n2/3p2B1/1P2p3/P1NP1Q1P/2P2P2/2KR3R w kq - 0 15,e5e4
1,EulerE,Turri13,574,559,r2qk2r/p3bppp/1p3n2/3p2B1/1P2P3/P1N2Q1P/2P2P2/2KR3R b kq - 0 15,d3e4
1,EulerE,Turri13,574,559,r2qk2r/p3bppp/1p3n2/6B1/1P2p3/P1N2Q1P/2P2P2/2KR3R w kq - 0 16,d5e4
1,EulerE,Turri13,574,559,r2qk2r/p3bppp/1p3n2/6B1/1P2N3/P4Q1P/2P2P2/2KR3R b kq - 0 16,c3e4
1,EulerE,Turri13,574,559,r2q1rk1/p3bppp/1p3n2/6B1/1P2N3/P4Q1P/2P2P2/2KR3R w - - 1 17,e8g8
1,EulerE,Turri13,574,559,r2R1rk1/p3bppp/1p3n2/6B1/1P2N3/P4Q1P/2P2P2/2K4R b - - 0 17,d1d8
1,EulerE,Turri13,574,559,r2b1rk1/p4ppp/1p3n2/6B1/1P2N3/P4Q1P/2P2P2/2K4R w - - 0 18,e7d8
1,EulerE,Turri13,574,559,r2b1rk1/p4ppp/1p3B2/8/1P2N3/P4Q1P/2P2P2/2K4R b - - 0 18,g5f6
1,EulerE,Turri13,574,559,r2b1rk1/p4p1p/1p3p2/8/1P2N3/P4Q1P/2P2P2/2K4R w - - 0 19,g7f6
1,EulerE,Turri13,574,559,r2b1rk1/p4p1p/1p3N2/8/1P6/P4Q1P/2P2P2/2K4R b - - 0 19,e4f6
1,EulerE,Turri13,574,559,r2b1r1k/p4p1p/1p3N2/8/1P6/P4Q1P/2P2P2/2K4R w - - 1 20,g8h8
1,EulerE,Turri13,574,559,r2b1r1k/p4p1p/1p6/7N/1P6/P4Q1P/2P2P2/2K4R b - - 2 20,f6h5
1,EulerE,Turri13,574,559,r4r1k/p4p1p/1p6/6bN/1P6/P4Q1P/2P2P2/2K4R w - - 3 21,d8g5
1,EulerE,Turri13,574,559,r4r1k/p4p1p/1p6/6bN/1P6/P4Q1P/2P2P2/3K3R b - - 4 21,c1d1
1,EulerE,Turri13,574,559,3r1r1k/p4p1p/1p6/6bN/1P6/P4Q1P/2P2P2/3K3R w - - 5 22,a8d8
1,EulerE,Turri13,574,559,3r1r1k/p4p1p/1p6/6bN/1P6/P4Q1P/2P2P2/4K2R b - - 6 22,d1e1
1,EulerE,Turri13,574,559,3rr2k/p4p1p/1p6/6bN/1P6/P4Q1P/2P2P2/4K2R w - - 7 23,f8e8
1,EulerE,Turri13,574,559,3rr2k/p4p1p/1p6/6bN/1P6/P4Q1P/2P2P2/5K1R b - - 8 23,e1f1
1,EulerE,Turri13,574,559,3rr2k/p4p1p/1p6/7N/1P6/P3bQ1P/2P2P2/5K1R w - - 9 24,g5e3
1,EulerE,Turri13,574,559,3rr2k/p4p1p/1p6/7N/1P6/P3PQ1P/2P5/5K1R b - - 0 24,f2e3
1,EulerE,Turri13,574,559,3r3k/p4p1p/1p6/4r2N/1P6/P3PQ1P/2P5/5K1R w - - 1 25,e8e5
1,EulerE,Turri13,574,559,3r3k/p4p1p/1p6/4r2N/1P6/P3PQ1P/2P5/5KR1 b - - 2 25,h1g1
1,EulerE,Turri13,574,559,7k/p4p1p/1p6/4r2N/1P6/P3PQ1P/2Pr4/5KR1 w - - 3 26,d8d2
1,EulerE,Turri13,574,559,7k/p4p1p/1p6/4r2N/1P6/P3P1QP/2Pr4/5KR1 b - - 4 26,f3g3
1,EulerE,Turri13,574,559,7k/p4p1p/1p6/4r2N/1P6/P3P1QP/2P5/3r1KR1 w - - 5 27,d2d1
1,EulerE,Turri13,574,559,7k/p4p1p/1p6/4r2N/1P6/P3P1QP/2P2K2/3r2R1 b - - 6 27,f1f2
1,EulerE,Turri13,574,559,7k/p4p1p/1p6/3rr2N/1P6/P3P1QP/2P2K2/6R1 w - - 7 28,d1d5
1,EulerE,Turri13,574,559,7k/p4pQp/1p6/3rr2N/1P6/P3P2P/2P2K2/6R1 b - - 8 28,g3g7
2,nikhil1994668,EulerE,595,583,rnbqkbnr/pppppppp/8/8/4P3/8/PPPP1PPP/RNBQKBNR b KQkq - 0 1,e2e4
2,nikhil1994668,EulerE,595,583,rnbqkbnr/pppp1ppp/8/4p3/4P3/8/PPPP1PPP/RNBQKBNR w KQkq - 0 2,e7e5
2,nikhil1994668,EulerE,595,583,rnbqkbnr/pppp1ppp/8/4p3/4P3/5N2/PPPP1PPP/RNBQKB1R b KQkq - 1 2,g1f3
2,nikhil1994668,EulerE,595,583,r1bqkbnr/pppp1ppp/2n5/4p3/4P3/5N2/PPPP1PPP/RNBQKB1R w KQkq - 2 3,b8c6
2,nikhil1994668,EulerE,595,583,r1bqkbnr/pppp1ppp/2n5/4p3/4P3/2N2N2/PPPP1PPP/R1BQKB1R b KQkq - 3 3,b1c3
2,nikhil1994668,EulerE,595,583,r1bqkbnr/p1pp1ppp/2n5/1p2p3/4P3/2N2N2/PPPP1PPP/R1BQKB1R w KQkq - 0 4,b7b5
