game_id,white,black,white_elo,black_elo,chess_fen,move_made
1,EulerE,hillbillyzz,1299,1317,rnbqkbnr/pppppppp/8/8/3P4/8/PPP1PPPP/RNBQKBNR b KQkq - 0 1,d2d4
1,EulerE,hillbillyzz,1299,1317,rnbqkbnr/pppp1ppp/4p3/8/3P4/8/PPP1PPPP/RNBQKBNR w KQkq - 0 2,e7e6
1,EulerE,hillbillyzz,1299,1317,rnbqkbnr/pppp1ppp/4p3/8/2PP4/8/PP2PPPP/RNBQKBNR b KQkq - 0 2,c2c4
1,EulerE,hillbillyzz,1299,1317,rnbqkbnr/ppp2ppp/4p3/3p4/2PP4/8/PP2PPPP/RNBQKBNR w KQkq - 0 3,d7d5
1,EulerE,hillbillyzz,1299,1317,rnbqkbnr/ppp2ppp/4p3/3p4/2PP4/5N2/PP2PPPP/RNBQKB1R b KQkq - 1 3,g1f3
1,EulerE,hillbillyzz,1299,1317,rnbqkb1r/ppp2ppp/4pn2/3p4/2PP4/5N2/PP2PPPP/RNBQKB1R w KQkq - 2 4,g8f6
1,EulerE,hillbillyzz,1299,1317,rnbqkb1r/ppp2ppp/4pn2/3p4/2PP4/2N2N2/PP2PPPP/R1BQKB1R b KQkq - 3 4,b1c3
1,EulerE,hillbillyzz,1299,1317,rnbqk2r/ppp2ppp/4pn2/3p4/1bPP4/2N2N2/PP2PPPP/R1BQKB1R w KQkq - 4 5,f8b4
1,EulerE,hillbillyzz,1299,1317,rnbqk2r/ppp2ppp/4pn2/3p4/1bPP4/2N2N2/PP1BPPPP/R2QKB1R b KQkq - 5 5,c1d2
1,EulerE,hillbillyzz,1299,1317,rnbq1rk1/ppp2ppp/4pn2/3p4/1bPP4/2N2N2/PP1BPPPP/R2QKB1R w KQ - 6 6,e8g8
1,EulerE,hillbillyzz,1299,1317,rnbq1rk1/ppp2ppp/4pn2/3p4/1bPP4/P1N2N2/1P1BPPPP/R2QKB1R b KQ - 0 6,a2a3
1,EulerE,hillbillyzz,1299,1317,rnbq1rk1/ppp2ppp/4pn2/b2p4/2PP4/P1N2N2/1P1BPPPP/R2QKB1R w KQ - 1 7,b4a5
1,EulerE,hillbillyzz,1299,1317,rnbq1rk1/ppp2ppp/4pn2/b2p4/1PPP4/P1N2N2/3BPPPP/R2QKB1R b KQ - 0 7,b2b4
1,EulerE,hillbillyzz,1299,1317,rnbq1rk1/ppp2ppp/4p3/b2p4/1PPPn3/P1N2N2/3BPPPP/R2QKB1R w KQ - 1 8,f6e4
1,EulerE,hillbillyzz,1299,1317,rnbq1rk1/ppp2ppp/4p3/P2p4/2PPn3/P1N2N2/3BPPPP/R2QKB1R b KQ - 0 8,b4a5
1,EulerE,hillbillyzz,1299,1317,rnbq1rk1/ppp2ppp/4p3/P2p4/2PP4/P1N2N2/3nPPPP/R2QKB1R w KQ - 0 9,e4d2
