game_id,white,black,white_elo,black_elo,chess_fen,move_made
1,EulerE,yaroslav_bachinskas,1295,1270,rnbqkbnr/pppppppp/8/8/3P4/8/PPP1PPPP/RNBQKBNR b KQkq - 0 1,d2d4
1,EulerE,yaroslav_bachinskas,1295,1270,rnbqkbnr/pppp1ppp/4p3/8/3P4/8/PPP1PPPP/RNBQKBNR w KQkq - 0 2,e7e6
1,EulerE,yaroslav_bachinskas,1295,1270,rnbqkbnr/pppp1ppp/4p3/8/2PP4/8/PP2PPPP/RNBQKBNR b KQkq - 0 2,c2c4
1,EulerE,yaroslav_bachinskas,1295,1270,rnbqk1nr/pppp1ppp/4p3/8/1bPP4/8/PP2PPPP/RNBQKBNR w KQkq - 1 3,f8b4
1,EulerE,yaroslav_bachinskas,1295,1270,rnbqk1nr/pppp1ppp/4p3/8/1bPP4/8/PP1BPPPP/RN1QKBNR b KQkq - 2 3,c1d2
1,EulerE,yaroslav_bachinskas,1295,1270,rnbqk1nr/pppp1ppp/4p3/8/2PP4/8/PP1bPPPP/RN1QKBNR w KQkq - 0 4,b4d2
1,EulerE,yaroslav_bachinskas,1295,1270,rnbqk1nr/pppp1ppp/4p3/8/2PP4/8/PP1NPPPP/R2QKBNR b KQkq - 0 4,b1d2
1,EulerE,yaroslav_bachinskas,1295,1270,rnbqk2r/pppp1ppp/4pn2/8/2PP4/8/PP1NPPPP/R2QKBNR w KQkq - 1 5,g8f6
1,EulerE,yaroslav_bachinskas,1295,1270,rnbqk2r/pppp1ppp/4pn2/8/2PP4/5N2/PP1NPPPP/R2QKB1R b KQkq - 2 5,g1f3
1,EulerE,yaroslav_bachinskas,1295,1270,rnbqk2r/1ppp1ppp/p3pn2/8/2PP4/5N2/PP1NPPPP/R2QKB1R w KQkq - 0 6,a7a6
1,EulerE,yaroslav_bachinskas,1295,1270,rnbqk2r/1ppp1ppp/p3pn2/8/2PPP3/5N2/PP1N1PPP/R2QKB1R b KQkq - 0 6,e2e4
1,EulerE,yaroslav_bachinskas,1295,1270,rnbqk2r/1ppp1pp1/p3pn1p/8/2PPP3/5N2/PP1N1PPP/R2QKB1R w KQkq - 0 7,h7h6
1,EulerE,yaroslav_bachinskas,1295,1270,rnbqk2r/1ppp1pp1/p3pn1p/8/2PPP3/5N2/PP1NBPPP/R2QK2R b KQkq - 1 7,f1e2
1,EulerE,yaroslav_bachinskas,1295,1270,rnbqk2r/1pp2pp1/p2ppn1p/8/2PPP3/5N2/PP1NBPPP/R2QK2R w KQkq - 0 8,d7d6
1,EulerE,yaroslav_bachinskas,1295,1270,rnbqk2r/1pp2pp1/p2ppn1p/8/2PPP3/5N2/PP1NBPPP/R2Q1RK1 b kq - 1 8,e1g1
