game_id,white,black,white_elo,black_elo,chess_fen,move_made
1,EulerE,bigmilad37,859,1163,rnbqkbnr/pppppppp/8/8/3P4/8/PPP1PPPP/RNBQKBNR b KQkq - 0 1,d2d4
1,EulerE,bigmilad37,859,1163,rnbqkbnr/ppp1pppp/8/3p4/3P4/8/PPP1PPPP/RNBQKBNR w KQkq - 0 2,d7d5
1,EulerE,bigmilad37,859,1163,rnbqkbnr/ppp1pppp/8/3p4/2PP4/8/PP2PPPP/RNBQKBNR b KQkq - 0 2,c2c4
1,EulerE,bigmilad37,859,1163,rnbqkbnr/ppp1pppp/8/8/2pP4/8/PP2PPPP/RNBQKBNR w KQkq - 0 3,d5c4
1,EulerE,bigmilad37,859,1163,rnbqkbnr/ppp1pppp/8/8/2pPP3/8/PP3PPP/RNBQKBNR b KQkq - 0 3,e2e4
1,EulerE,bigmilad37,859,1163,r1bqkbnr/ppp1pppp/2n5/8/2pPP3/8/PP3PPP/RNBQKBNR w KQkq - 1 4,b8c6
1,EulerE,bigmilad37,859,1163,r1bqkbnr/ppp1pppp/2n5/8/2pPP3/5N2/PP3PPP/RNBQKB1R b KQkq - 2 4,g1f3
1,EulerE,bigmilad37,859,1163,r1bqkb1r/ppp1pppp/2n2n2/8/2pPP3/5N2/PP3PPP/RNBQKB1R w KQkq - 3 5,g8f6
2,Happy_Accidents,EulerE,1009,917,rnbqkbnr/pppppppp/8/8/3P4/8/PPP1PPPP/RNBQKBNR b KQkq - 0 1,d2d4
2,Happy_Accidents,EulerE,1009,917,rnbqkbnr/ppp1pppp/8/3p4/3P4/8/PPP1PPPP/RNBQKBNR w KQkq - 0 2,d7d5
2,Happy_Accidents,EulerE,1009,917,rnbqkbnr/ppp1pppp/8/3p4/2PP4/8/PP2PPPP/RNBQKBNR b KQkq - 0 2,c2c4
2,Happy_Accidents,EulerE,1009,917,rnbqkbnr/ppp2ppp/4p3/3p4/2PP4/8/PP2PPPP/RNBQKBNR w KQkq - 0 3,e7e6
2,Happy_Accidents,EulerE,1009,917,rnbqkbnr/ppp2ppp/4p3/3p4/2PP4/2N5/PP2PPPP/R1BQKBNR b KQkq - 1 3,b1c3
2,Happy_Accidents,EulerE,1009,917,rnbqkb1r/ppp2ppp/4pn2/3p4/2PP4/2N5/PP2PPPP/R1BQKBNR w KQkq - 2 4,g8f6
2,Happy_Accidents,EulerE,1009,917,rnbqkb1r/ppp2ppp/4pn2/3p4/2PP4/2N2N2/PP2PPPP/R1BQKB1R b KQkq - 3 4,g1f3
2,Happy_Accidents,EulerE,1009,917,rnbqkb1r/ppp2p1p/4pnp1/3p4/2PP4/2N2N2/PP2PPPP/R1BQKB1R w KQkq - 0 5,g7g6
2,Happy_Accidents,EulerE,1009,917,rnbqkb1r/ppp2p1p/4pnp1/3p4/2PP4/2N1PN2/PP3PPP/R1BQKB1R b KQkq - 0 5,e2e3
2,Happy_Accidents,EulerE,1009,917,rnbqk2r/ppp2pbp/4pnp1/3p4/2PP4/2N1PN2/PP3PPP/R1BQKB1R w KQkq - 1 6,f8g7
2,Happy_Accidents,EulerE,1009,917,rnbqk2r/ppp2pbp/4pnp1/3P4/3P4/2N1PN2/PP3PPP/R1BQKB1R b KQkq - 0 6,c4d5
2,Happy_Accidents,EulerE,1009,917,rnbqk2r/ppp2pbp/5np1/3p4/3P4/2N1PN2/PP3PPP/R1BQKB1R w KQkq - 0 7,e6d5
2,Happy_Accidents,EulerE,1009,917,rnbqk2r/ppp2pbp/5np1/3p4/3P4/2NBPN2/PP3PPP/R1BQK2R b KQkq - 1 7,f1d3
3,lincaaa,EulerE,1033,1043,rnbqkbnr/pppppppp/8/8/4P3/8/PPPP1PPP/RNBQKBNR b KQkq - 0 1,e2e4
3,lincaaa,EulerE,1033,1043,rnbqkbnr/pppp1ppp/8/4p3/4P3/8/PPPP1PPP/RNBQKBNR w KQkq - 0 2,e7e5
3,lincaaa,EulerE,1033,1043,rnbqkbnr/pppp1ppp/8/4p3/4P3/5N2/PPPP1PPP/RNBQKB1R b KQkq - 1 2,g1f3
3,lincaaa,EulerE,1033,1043,r1bqkbnr/pppp1ppp/2n5/4p3/4P3/5N2/PPPP1PPP/RNBQKB1R w KQkq - 2 3,b8c6
3,lincaaa,EulerE,1033,1043,r1bqkbnr/pppp1ppp/2n5/4p3/3PP3/5N2/PPP2PPP/RNBQKB1R b KQkq - 0 3,d2d4
3,lincaaa,EulerE,1033,1043,r1bqkbnr/pppp1ppp/2n5/8/3pP3/5N2/PPP2PPP/RNBQKB1R w KQkq - 0 4,e5d4
3,lincaaa,EulerE,1033,1043,r1bqkbnr/pppp1ppp/2n5/8/3NP3/8/PPP2PPP/RNBQKB1R b KQkq - 0 4,f3d4
3,lincaaa,EulerE,1033,1043,r1bqk1nr/pppp1ppp/2n5/2b5/3NP3/8/PPP2PPP/RNBQKB1R w KQkq - 1 5,f8c5
3,lincaaa,EulerE,1033,1043,r1bqk1nr/pppp1ppp/2n5/2b5/3NP3/4B3/PPP2PPP/RN1QKB1R b KQkq - 2 5,c1e3
3,lincaaa,EulerE,1033,1043,r1bqk1nr/pppp1ppp/1bn5/8/3NP3/4B3/PPP2PPP/RN1QKB1R w KQkq - 3 6,c5b6
3,lincaaa,EulerE,1033,1043,r1bqk1nr/pppp1ppp/1bn5/8/3NP3/2P1B3/PP3PPP/RN1QKB1R b KQkq - 0 6,c2c3
3,lincaaa,EulerE,1033,1043,r1bqk1nr/ppp2ppp/1bn5/3p4/3NP3/2P1B3/PP3PPP/RN1QKB1R w KQkq - 0 7,d7d5
3,lincaaa,EulerE,1033,1043,r1bqk1nr/ppp2ppp/1bn5/3P4/3N4/2P1B3/PP3PPP/RN1QKB1R b KQkq - 0 7,e4d5
3,lincaaa,EulerE,1033,1043,r1b1k1nr/ppp2ppp/1bn5/3q4/3N4/2P1B3/PP3PPP/RN1QKB1R w KQkq - 0 8,d8d5
3,lincaaa,EulerE,1033,1043,r1b1k1nr/ppp2ppp/1bn5/3q4/3N4/2P1B3/PP1Q1PPP/RN2KB1R b KQkq - 1 8,d1d2
3,lincaaa,EulerE,1033,1043,r1b1k1nr/ppp2ppp/1b6/3q4/3n4/2P1B3/PP1Q1PPP/RN2KB1R w KQkq - 0 9,c6d4
3,lincaaa,EulerE,1033,1043,r1b1k1nr/ppp2ppp/1b6/3q4/3B4/2P5/PP1Q1PPP/RN2KB1R b KQkq - 0 9,e3d4
3,lincaaa,EulerE,1033,1043,r1b1k1nr/ppp2ppp/8/3q4/3b4/2P5/PP1Q1PPP/RN2KB1R w KQkq - 0 10,b6d4
3,lincaaa,EulerE,1033,1043,r1b1k1nr/ppp2ppp/8/3q4/3Q4/2P5/PP3PPP/RN2KB1R b KQkq - 0 10,d2d4
3,lincaaa,EulerE,1033,1043,r1b1k1nr/ppp2ppp/8/8/3q4/2P5/PP3PPP/RN2KB1R w KQkq - 0 11,d5d4
3,lincaaa,EulerE,1033,1043,r1b1k1nr/ppp2ppp/8/8/3P4/8/PP3PPP/RN2KB1R b KQkq - 0 11,c3d4
3,lincaaa,EulerE,1033,1043,r1b1k2r/ppp2ppp/5n2/8/3P4/8/PP3PPP/RN2KB1R w KQkq - 1 12,g8f6
3,lincaaa,EulerE,1033,1043,r1b1k2r/ppp2ppp/5n2/8/3P4/2N5/PP3PPP/R3KB1R b KQkq - 2 12,b1c3
3,lincaaa,EulerE,1033,1043,r1b2rk1/ppp2ppp/5n2/8/3P4/2N5/PP3PPP/R3KB1R w KQ - 3 13,e8g8
3,lincaaa,EulerE,1033,1043,r1b2rk1/ppp2ppp/5n2/8/3P4/2NB4/PP3PPP/R3K2R b KQ - 4 13,f1d3
3,lincaaa,EulerE,1033,1043,r4rk1/ppp2ppp/4bn2/8/3P4/2NB4/PP3PPP/R3K2R w KQ - 5 14,c8e6
3,lincaaa,EulerE,1033,1043,r4rk1/ppp2ppp/4bn2/8/3P4/2NB4/PP3PPP/R4RK1 b - - 6 14,e1g1
3,lincaaa,EulerE,1033,1043,r4rk1/ppp2ppp/4b3/3n4/3P4/2NB4/PP3PPP/R4RK1 w - - 7 15,f6d5
3,lincaaa,EulerE,1033,1043,r4rk1/ppp2ppp/4b3/3N4/3P4/3B4/PP3PPP/R4RK1 b - - 0 15,c3d5
3,lincaaa,EulerE,1033,1043,r4rk1/ppp2ppp/8/3b4/3P4/3B4/PP3PPP/R4RK1 w - - 0 16,e6d5
3,lincaaa,EulerE,1033,1043,r4rk1/ppp2ppp/8/3b4/3P4/3B4/PP3PPP/R3R1K1 b - - 1 16,f1e1
3,lincaaa,EulerE,1033,1043,r3r1k1/ppp2ppp/8/3b4/3P4/3B4/PP3PPP/R3R1K1 w - - 2 17,f8e8
3,lincaaa,EulerE,1033,1043,r3r1k1/ppp2ppp/8/3b4/3P4/1P1B4/P4PPP/R3R1K1 b - - 0 17,b2b3
3,lincaaa,EulerE,1033,1043,r5k1/ppp2ppp/4r3/3b4/3P4/1P1B4/P4PPP/R3R1K1 w - - 1 18,e8e6
3,lincaaa,EulerE,1033,1043,r5k1/ppp2ppp/4R3/3b4/3P4/1P1B4/P4PPP/R5K1 b - - 0 18,e1e6
3,lincaaa,EulerE,1033,1043,r5k1/ppp2ppp/4b3/8/3P4/1P1B4/P4PPP/R5K1 w - - 0 19,d5e6
3,lincaaa,EulerE,1033,1043,r5k1/ppp2ppp/4b3/8/3P4/1P1B4/P4PPP/4R1K1 b - - 1 19,a1e1
3,lincaaa,EulerE,1033,1043,r5k1/ppp2ppp/8/3b4/3P4/1P1B4/P4PPP/4R1K1 w - - 2 20,e6d5
