game_id,white,black,white_elo,black_elo,chess_fen,move_made
1,EulerE,dsg0001,1036,1230,rnbqkbnr/pppppppp/8/8/8/5P2/PPPPP1PP/RNBQKBNR b KQkq - 0 1,f2f3
1,EulerE,dsg0001,1036,1230,rnbqkbnr/pppp1ppp/8/4p3/8/5P2/PPPPP1PP/RNBQKBNR w KQkq - 0 2,e7e5
1,EulerE,dsg0001,1036,1230,rnbqkbnr/pppp1ppp/8/4p3/6P1/5P2/PPPPP2P/RNBQKBNR b KQkq - 0 2,g2g4
1,EulerE,dsg0001,1036,1230,rnbqkbnr/ppp2ppp/8/3pp3/6P1/5P2/PPPPP2P/RNBQKBNR w KQkq - 0 3,d7d5
1,EulerE,dsg0001,1036,1230,rnbqkbnr/ppp2ppp/8/3pp3/6P1/5P1N/PPPPP2P/RNBQKB1R b KQkq - 1 3,g1h3
1,EulerE,dsg0001,1036,1230,rnb1kbnr/ppp2ppp/8/3pp3/6Pq/5P1N/PPPPP2P/RNBQKB1R w KQkq - 2 4,d8h4
1,EulerE,dsg0001,1036,1230,rnb1kbnr/ppp2ppp/8/3pp3/6Pq/5P2/PPPPPN1P/RNBQKB1R b KQkq - 3 4,h3f2
1,EulerE,dsg0001,1036,1230,rnb1k1nr/ppp2ppp/8/2bpp3/6Pq/5P2/PPPPPN1P/RNBQKB1R w KQkq - 4 5,f8c5
1,EulerE,dsg0001,1036,1230,rnb1k1nr/ppp2ppp/8/2bpp3/6Pq/5P2/PPPPPN1P/RNBQKBR1 b Qkq - 5 5,h1g1
1,EulerE,dsg0001,1036,1230,rnb1k1nr/ppp2ppp/8/2bpp3/6P1/5P2/PPPPPq1P/RNBQKBR1 w Qkq - 0 6,h4f2
2,KnightKiller999,EulerE,1129,931,rnbqkbnr/pppppppp/8/8/4P3/8/PPPP1PPP/RNBQKBNR b KQkq - 0 1,e2e4
2,KnightKiller999,EulerE,1129,931,rnbqkbnr/ppp1pppp/3p4/8/4P3/8/PPPP1PPP/RNBQKBNR w KQkq - 0 2,d7d6
