game_id,white,black,white_elo,black_elo,chess_fen,move_made
1,EulerE,Schnoggs,1161,1136,rnbqkbnr/pppppppp/8/8/3P4/8/PPP1PPPP/RNBQKBNR b KQkq - 0 1,d2d4
1,EulerE,Schnoggs,1161,1136,rnbqkb1r/pppppppp/5n2/8/3P4/8/PPP1PPPP/RNBQKBNR w KQkq - 1 2,g8f6
1,EulerE,Schnoggs,1161,1136,rnbqkb1r/pppppppp/5n2/8/2PP4/8/PP2PPPP/RNBQKBNR b KQkq - 0 2,c2c4
1,EulerE,Schnoggs,1161,1136,r1bqkb1r/pppppppp/2n2n2/8/2PP4/8/PP2PPPP/RNBQKBNR w KQkq - 1 3,b8c6
1,EulerE,Schnoggs,1161,1136,r1bqkb1r/pppppppp/2n2n2/8/2PP4/2N5/PP2PPPP/R1BQKBNR b KQkq - 2 3,b1c3
1,EulerE,Schnoggs,1161,1136,r1bqkb1r/pppp1ppp/2n1pn2/8/2PP4/2N5/PP2PPPP/R1BQKBNR w KQkq - 0 4,e7e6
1,EulerE,Schnoggs,1161,1136,r1bqkb1r/pppp1ppp/2n1pn2/8/2PPP3/2N5/PP3PPP/R1BQKBNR b KQkq - 0 4,e2e4
1,EulerE,Schnoggs,1161,1136,r1bqk2r/pppp1ppp/2n1pn2/8/1bPPP3/2N5/PP3PPP/R1BQKBNR w KQkq - 1 5,f8b4
1,EulerE,Schnoggs,1161,1136,r1bqk2r/pppp1ppp/2n1pn2/8/1bPPP3/2N5/PPQ2PPP/R1B1KBNR b KQkq - 2 5,d1c2
1,EulerE,Schnoggs,1161,1136,r1bqk2r/pppp1ppp/4pn2/8/1bPnP3/2N5/PPQ2PPP/R1B1KBNR w KQkq - 0 6,c6d4
1,EulerE,Schnoggs,1161,1136,r1bqk2r/pppp1ppp/4pn2/4P3/1bPn4/2N5/PPQ2PPP/R1B1KBNR b KQkq - 0 6,e4e5
2,Lewqaa,EulerE,1215,1151,rnbqkbnr/pppppppp/8/8/8/4P3/PPPP1PPP/RNBQKBNR b KQkq - 0 1,e2e3
2,Lewqaa,EulerE,1215,1151,rnbqkbnr/pppp1ppp/8/4p3/8/4P3/PPPP1PPP/RNBQKBNR w KQkq - 0 2,e7e5
2,Lewqaa,EulerE,1215,1151,rnbqkbnr/pppp1ppp/8/4p3/8/1P2P3/P1PP1PPP/RNBQKBNR b KQkq - 0 2,b2b3
2,Lewqaa,EulerE,1215,1151,rnbqk1nr/pppp1ppp/8/2b1p3/8/1P2P3/P1PP1PPP/RNBQKBNR w KQkq - 1 3,f8c5
2,Lewqaa,EulerE,1215,1151,rnbqk1nr/pppp1ppp/8/2b1p3/8/1P2P3/PBPP1PPP/RN1QKBNR b KQkq - 2 3,c1b2
2,Lewqaa,EulerE,1215,1151,r1bqk1nr/pppp1ppp/2n5/2b1p3/8/1P2P3/PBPP1PPP/RN1QKBNR w KQkq - 3 4,b8c6
2,Lewqaa,EulerE,1215,1151,r1bqk1nr/pppp1ppp/2n5/1Bb1p3/8/1P2P3/PBPP1PPP/RN1QK1NR b KQkq - 4 4,f1b5
2,Lewqaa,EulerE,1215,1151,r1bqk1nr/ppp2ppp/2np4/1Bb1p3/8/1P2P3/PBPP1PPP/RN1QK1NR w KQkq - 0 5,d7d6
2,Lewqaa,EulerE,1215,1151,r1bqk1nr/ppp2ppp/2Bp4/2b1p3/8/1P2P3/PBPP1PPP/RN1QK1NR b KQkq - 0 5,b5c6
2,Lewqaa,EulerE,1215,1151,r1bqk1nr/p1p2ppp/2pp4/2b1p3/8/1P2P3/PBPP1PPP/RN1QK1NR w KQkq - 0 6,b7c6
2,Lewqaa,EulerE,1215,1151,r1bqk1nr/p1p2ppp/2pp4/2b1p3/3P4/1P2P3/PBP2PPP/RN1QK1NR b KQkq - 0 6,d2d4
2,Lewqaa,EulerE,1215,1151,r1bqk1nr/p1p2ppp/2pp4/2b5/3p4/1P2P3/PBP2PPP/RN1QK1NR w KQkq - 0 7,e5d4
2,Lewqaa,EulerE,1215,1151,r1bqk1nr/p1p2ppp/2pp4/2b5/3B4/1P2P3/P1P2PPP/RN1QK1NR b KQkq - 0 7,b2d4
2,Lewqaa,EulerE,1215,1151,r1bqk1nr/p1p2ppp/2pp4/8/3b4/1P2P3/P1P2PPP/RN1QK1NR w KQkq - 0 8,c5d4
2,Lewqaa,EulerE,1215,1151,r1bqk1nr/p1p2ppp/2pp4/8/3Q4/1P2P3/P1P2PPP/RN2K1NR b KQkq - 0 8,d1d4
2,Lewqaa,EulerE,1215,1151,r1bqk2r/p1p2ppp/2pp1n2/8/3Q4/1P2P3/P1P2PPP/RN2K1NR w KQkq - 1 9,g8f6
