game_id,white,black,white_elo,black_elo,chess_fen,move_made
1,JanHidronovich,EulerE,1040,1064,rnbqkbnr/pppppppp/8/8/3P4/8/PPP1PPPP/RNBQKBNR b KQkq - 0 1,d2d4
1,JanHidronovich,EulerE,1040,1064,rnbqkbnr/ppp1pppp/8/3p4/3P4/8/PPP1PPPP/RNBQKBNR w KQkq - 0 2,d7d5
1,JanHidronovich,EulerE,1040,1064,rnbqkbnr/ppp1pppp/8/3p4/2PP4/8/PP2PPPP/RNBQKBNR b KQkq - 0 2,c2c4
1,JanHidronovich,EulerE,1040,1064,rnbqkbnr/ppp1pppp/8/8/2pP4/8/PP2PPPP/RNBQKBNR w KQkq - 0 3,d5c4
1,JanHidronovich,EulerE,1040,1064,rnbqkbnr/ppp1pppp/8/8/2pP4/4P3/PP3PPP/RNBQKBNR b KQkq - 0 3,e2e3
1,JanHidronovich,EulerE,1040,1064,rnbqkb1r/ppp1pppp/5n2/8/2pP4/4P3/PP3PPP/RNBQKBNR w KQkq - 1 4,g8f6
1,JanHidronovich,EulerE,1040,1064,rnbqkb1r/ppp1pppp/5n2/8/2BP4/4P3/PP3PPP/RNBQK1NR b KQkq - 0 4,f1c4
1,JanHidronovich,EulerE,1040,1064,r1bqkb1r/ppp1pppp/2n2n2/8/2BP4/4P3/PP3PPP/RNBQK1NR w KQkq - 1 5,b8c6
1,JanHidronovich,EulerE,1040,1064,r1bqkb1r/ppp1pppp/2n2n2/8/2BP4/4PN2/PP3PPP/RNBQK2R b KQkq - 2 5,g1f3
1,JanHidronovich,EulerE,1040,1064,r1bqkb1r/ppp1pppp/5n2/n7/2BP4/4PN2/PP3PPP/RNBQK2R w KQkq - 3 6,c6a5
1,JanHidronovich,EulerE,1040,1064,r1bqkb1r/ppp1pppp/5n2/n3N3/2BP4/4P3/PP3PPP/RNBQK2R b KQkq - 4 6,f3e5
1,JanHidronovich,EulerE,1040,1064,r1bqkb1r/ppp1pppp/5n2/4N3/2nP4/4P3/PP3PPP/RNBQK2R w KQkq - 0 7,a5c4
1,JanHidronovich,EulerE,1040,1064,r1bqkb1r/ppp1pppp/5n2/4N3/Q1nP4/4P3/PP3PPP/RNB1K2R b KQkq - 1 7,d1a4
1,JanHidronovich,EulerE,1040,1064,r2qkb1r/pppbpppp/5n2/4N3/Q1nP4/4P3/PP3PPP/RNB1K2R w KQkq - 2 8,c8d7
1,JanHidronovich,EulerE,1040,1064,r2qkb1r/pppNpppp/5n2/8/Q1nP4/4P3/PP3PPP/RNB1K2R b KQkq - 0 8,e5d7
1,JanHidronovich,EulerE,1040,1064,r3kb1r/pppqpppp/5n2/8/Q1nP4/4P3/PP3PPP/RNB1K2R w KQkq - 0 9,d8d7
1,JanHidronovich,EulerE,1040,1064,r3kb1r/pppqpppp/5n2/8/2QP4/4P3/PP3PPP/RNB1K2R b KQkq - 0 9,a4c4
1,JanHidronovich,EulerE,1040,1064,2kr1b1r/pppqpppp/5n2/8/2QP4/4P3/PP3PPP/RNB1K2R w KQ - 1 10,e8c8
1,JanHidronovich,EulerE,1040,1064,2kr1b1r/pppqpppp/5n2/8/2QP4/4P3/PP3PPP/RNB2RK1 b - - 2 10,e1g1
1,JanHidronovich,EulerE,1040,1064,2kr1b1r/pppqpppp/8/8/2QPn3/4P3/PP3PPP/RNB2RK1 w - - 3 11,f6e4
1,JanHidronovich,EulerE,1040,1064,2kr1b1r/pppqpppp/8/8/P1QPn3/4P3/1P3PPP/RNB2RK1 b - - 0 11,a2a4
1,JanHidronovich,EulerE,1040,1064,2kr1b1r/ppp1pppp/8/3q4/P1QPn3/4P3/1P3PPP/RNB2RK1 w - - 1 12,d7d5
1,JanHidronovich,EulerE,1040,1064,2kr1b1r/ppp1pppp/8/3Q4/P2Pn3/4P3/1P3PPP/RNB2RK1 b - - 0 12,c4d5
1,JanHidronovich,EulerE,1040,1064,2k2b1r/ppp1pppp/8/3r4/P2Pn3/4P3/1P3PPP/RNB2RK1 w - - 0 13,d8d5
1,JanHidronovich,EulerE,1040,1064,2k2b1r/ppp1pppp/8/P2r4/3Pn3/4P3/1P3PPP/RNB2RK1 b - - 0 13,a4a5
1,JanHidronovich,EulerE,1040,1064,2k2b1r/ppp2ppp/4p3/P2r4/3Pn3/4P3/1P3PPP/RNB2RK1 w - - 0 14,e7e6
1,JanHidronovich,EulerE,1040,1064,2k2b1r/ppp2ppp/4p3/P2r4/3Pn3/4P3/1P1N1PPP/R1B2RK1 b - - 1 14,b1d2
1,JanHidronovich,EulerE,1040,1064,2k4r/ppp2ppp/4p3/P2r4/1b1Pn3/4P3/1P1N1PPP/R1B2RK1 w - - 2 15,f8b4
1,JanHidronovich,EulerE,1040,1064,2k4r/ppp2ppp/4p3/P2r4/1b1PN3/4P3/1P3PPP/R1B2RK1 b - - 0 15,d2e4
1,JanHidronovich,EulerE,1040,1064,2k4r/ppp2ppp/4p3/b2r4/3PN3/4P3/1P3PPP/R1B2RK1 w - - 0 16,b4a5
1,JanHidronovich,EulerE,1040,1064,2k4r/ppp2ppp/4p3/b2r4/3PN3/4P3/1P1B1PPP/R4RK1 b - - 1 16,c1d2
1,JanHidronovich,EulerE,1040,1064,2k4r/ppp2ppp/4p3/3r4/3PN3/4P3/1P1b1PPP/R4RK1 w - - 0 17,a5d2
1,JanHidronovich,EulerE,1040,1064,2k4r/ppp2ppp/4p3/3r4/3P4/4P3/1P1N1PPP/R4RK1 b - - 0 17,e4d2
1,JanHidronovich,EulerE,1040,1064,2kr4/ppp2ppp/4p3/3r4/3P4/4P3/1P1N1PPP/R4RK1 w - - 1 18,h8d8
1,JanHidronovich,EulerE,1040,1064,2kr4/Rpp2ppp/4p3/3r4/3P4/4P3/1P1N1PPP/5RK1 b - - 0 18,a1a7
1,JanHidronovich,EulerE,1040,1064,1k1r4/Rpp2ppp/4p3/3r4/3P4/4P3/1P1N1PPP/5RK1 w - - 1 19,c8b8
1,JanHidronovich,EulerE,1040,1064,1k1r4/1pp2ppp/4p3/3r4/3P4/4P3/1P1N1PPP/R4RK1 b - - 2 19,a7a1
1,JanHidronovich,EulerE,1040,1064,1k1r4/2p2ppp/1p2p3/3r4/3P4/4P3/1P1N1PPP/R4RK1 w - - 0 20,b7b6
1,JanHidronovich,EulerE,1040,1064,1k1r4/2p2ppp/1p2p3/3r4/1P1P4/4P3/3N1PPP/R4RK1 b - - 0 20,b2b4
1,JanHidronovich,EulerE,1040,1064,1k1r4/2p2ppp/1p2p3/1r6/1P1P4/4P3/3N1PPP/R4RK1 w - - 1 21,d5b5
1,JanHidronovich,EulerE,1040,1064,1k1r4/2p2ppp/1p2p3/1r6/1P1P4/4P3/3N1PPP/1R3RK1 b - - 2 21,a1b1
1,JanHidronovich,EulerE,1040,1064,1k1r4/5ppp/1p2p3/1rp5/1P1P4/4P3/3N1PPP/1R3RK1 w - - 0 22,c7c5
1,JanHidronovich,EulerE,1040,1064,1k1r4/5ppp/1p2p3/1rP5/1P6/4P3/3N1PPP/1R3RK1 b - - 0 22,d4c5
1,JanHidronovich,EulerE,1040,1064,1k1r4/5ppp/4p3/1rp5/1P6/4P3/3N1PPP/1R3RK1 w - - 0 23,b6c5
1,JanHidronovich,EulerE,1040,1064,1k1r4/5ppp/4p3/1rP5/8/4P3/3N1PPP/1R3RK1 b - - 0 23,b4c5
1,JanHidronovich,EulerE,1040,1064,1k1r4/1r3ppp/4p3/2P5/8/4P3/3N1PPP/1R3RK1 w - - 1 24,b5b7
1,JanHidronovich,EulerE,1040,1064,1k1r4/1R3ppp/4p3/2P5/8/4P3/3N1PPP/5RK1 b - - 0 24,b1b7
1,JanHidronovich,EulerE,1040,1064,3r4/1k3ppp/4p3/2P5/8/4P3/3N1PPP/5RK1 w - - 0 25,b8b7
1,JanHidronovich,EulerE,1040,1064,3r4/1k3ppp/4p3/2P5/8/4PN2/5PPP/5RK1 b - - 1 25,d2f3
1,JanHidronovich,EulerE,1040,1064,3r4/5ppp/2k1p3/2P5/8/4PN2/5PPP/5RK1 w - - 2 26,b7c6
1,JanHidronovich,EulerE,1040,1064,3r4/5ppp/2k1p3/2P5/8/4PN2/5PPP/2R3K1 b - - 3 26,f1c1
1,JanHidronovich,EulerE,1040,1064,8/5ppp/2k1p3/2Pr4/8/4PN2/5PPP/2R3K1 w - - 4 27,d8d5
1,JanHidronovich,EulerE,1040,1064,8/5ppp/2k1p3/2Pr4/8/4PNP1/5P1P/2R3K1 b - - 0 27,g2g3
1,JanHidronovich,EulerE,1040,1064,8/5ppp/2k1p3/2r5/8/4PNP1/5P1P/2R3K1 w - - 0 28,d5c5
1,JanHidronovich,EulerE,1040,1064,8/5ppp/2k1p3/2R5/8/4PNP1/5P1P/6K1 b - - 0 28,c1c5
1,JanHidronovich,EulerE,1040,1064,8/5ppp/4p3/2k5/8/4PNP1/5P1P/6K1 w - - 0 29,c6c5
1,JanHidronovich,EulerE,1040,1064,8/5ppp/4p3/2k5/3N4/4P1P1/5P1P/6K1 b - - 1 29,f3d4
1,JanHidronovich,EulerE,1040,1064,8/5ppp/4p3/3k4/3N4/4P1P1/5P1P/6K1 w - - 2 30,c5d5
1,JanHidronovich,EulerE,1040,1064,8/5ppp/4p3/3k4/3N4/4P1P1/5PKP/8 b - - 3 30,g1g2
1,JanHidronovich,EulerE,1040,1064,8/6pp/4p3/3k1p2/3N4/4P1P1/5PKP/8 w - - 0 31,f7f5
1,JanHidronovich,EulerE,1040,1064,8/6pp/4p3/3k1p2/3N4/4PKP1/5P1P/8 b - - 1 31,g2f3
1,JanHidronovich,EulerE,1040,1064,8/7p/4p3/3k1pp1/3N4/4PKP1/5P1P/8 w - - 0 32,g7g5
1,JanHidronovich,EulerE,1040,1064,8/7p/4p3/3k1pp1/3N3P/4PKP1/5P2/8 b - - 0 32,h2h4
1,JanHidronovich,EulerE,1040,1064,8/8/4p2p/3k1pp1/3N3P/4PKP1/5P2/8 w - - 0 33,h7h6
1,JanHidronovich,EulerE,1040,1064,8/8/4p2p/3k1pP1/3N4/4PKP1/5P2/8 b - - 0 33,h4g5
1,JanHidronovich,EulerE,1040,1064,8/8/4p3/3k1pp1/3N4/4PKP1/5P2/8 w - - 0 34,h6g5
1,JanHidronovich,EulerE,1040,1064,8/8/4p3/3k1pp1/3N4/4P1P1/5PK1/8 b - - 1 34,f3g2
1,JanHidronovich,EulerE,1040,1064,8/8/8/3kppp1/3N4/4P1P1/5PK1/8 w - - 0 35,e6e5
1,JanHidronovich,EulerE,1040,1064,8/8/8/3kpNp1/8/4P1P1/5PK1/8 b - - 0 35,d4f5
1,JanHidronovich,EulerE,1040,1064,8/8/8/4pNp1/4k3/4P1P1/5PK1/8 w - - 1 36,d5e4
1,JanHidronovich,EulerE,1040,1064,8/8/3N4/4p1p1/4k3/4P1P1/5PK1/8 b - - 2 36,f5d6
1,JanHidronovich,EulerE,1040,1064,8/8/3N4/3kp1p1/8/4P1P1/5PK1/8 w - - 3 37,e4d5
1,JanHidronovich,EulerE,1040,1064,8/8/8/3kpNp1/8/4P1P1/5PK1/8 b - - 4 37,d6f5
1,JanHidronovich,EulerE,1040,1064,8/8/8/4pNp1/4k3/4P1P1/5PK1/8 w - - 5 38,d5e4
1,JanHidronovich,EulerE,1040,1064,8/8/8/4pNp1/4kP2/4P1P1/6K1/8 b - - 0 38,f2f4
