game_id,white,black,white_elo,black_elo,chess_fen,move_made
1,acey1979,EulerE,985,973,rnbqkbnr/pppppppp/8/8/3P4/8/PPP1PPPP/RNBQKBNR b KQkq - 0 1,d2d4
1,acey1979,EulerE,985,973,rnbqkbnr/ppp1pppp/8/3p4/3P4/8/PPP1PPPP/RNBQKBNR w KQkq - 0 2,d7d5
1,acey1979,EulerE,985,973,rnbqkbnr/ppp1pppp/8/3p4/2PP4/8/PP2PPPP/RNBQKBNR b KQkq - 0 2,c2c4
1,acey1979,EulerE,985,973,rnbqkbnr/ppp2ppp/4p3/3p4/2PP4/8/PP2PPPP/RNBQKBNR w KQkq - 0 3,e7e6
1,acey1979,EulerE,985,973,rnbqkbnr/ppp2ppp/4p3/3p4/2PP4/4P3/PP3PPP/RNBQKBNR b KQkq - 0 3,e2e3
1,acey1979,EulerE,985,973,r1bqkbnr/ppp2ppp/2n1p3/3p4/2PP4/4P3/PP3PPP/RNBQKBNR w KQkq - 1 4,b8c6
1,acey1979,EulerE,985,973,r1bqkbnr/ppp2ppp/2n1p3/3p4/2PP4/4PN2/PP3PPP/RNBQKB1R b KQkq - 2 4,g1f3
1,acey1979,EulerE,985,973,r1bqkb1r/ppp2ppp/2n1pn2/3p4/2PP4/4PN2/PP3PPP/RNBQKB1R w KQkq - 3 5,g8f6
1,acey1979,EulerE,985,973,r1bqkb1r/ppp2ppp/2n1pn2/3p4/2PP4/P3PN2/1P3PPP/RNBQKB1R b KQkq - 0 5,a2a3
1,acey1979,EulerE,985,973,r1bqkb1r/1pp2ppp/p1n1pn2/3p4/2PP4/P3PN2/1P3PPP/RNBQKB1R w KQkq - 0 6,a7a6
1,acey1979,EulerE,985,973,r1bqkb1r/1pp2ppp/p1n1pn2/3p4/1PPP4/P3PN2/5PPP/RNBQKB1R b KQkq - 0 6,b2b4
1,acey1979,EulerE,985,973,r1bqkb1r/2p2ppp/p1n1pn2/1p1p4/1PPP4/P3PN2/5PPP/RNBQKB1R w KQkq - 0 7,b7b5
1,acey1979,EulerE,985,973,r1bqkb1r/2p2ppp/p1n1pn2/1pPp4/1P1P4/P3PN2/5PPP/RNBQKB1R b KQkq - 0 7,c4c5
1,acey1979,EulerE,985,973,r2qkb1r/1bp2ppp/p1n1pn2/1pPp4/1P1P4/P3PN2/5PPP/RNBQKB1R w KQkq - 1 8,c8b7
1,acey1979,EulerE,985,973,r2qkb1r/1bp2ppp/p1n1pn2/1pPp4/1P1P4/P3PN2/1B3PPP/RN1QKB1R b KQkq - 2 8,c1b2
1,acey1979,EulerE,985,973,r2qkb1r/1bp2p1p/p1n1pnp1/1pPp4/1P1P4/P3PN2/1B3PPP/RN1QKB1R w KQkq - 0 9,g7g6
