game_id,white,black,white_elo,black_elo,chess_fen,move_made
1,EulerE,Sepanta-1,1171,1161,rnbqkbnr/pppppppp/8/8/3P4/8/PPP1PPPP/RNBQKBNR b KQkq - 0 1,d2d4
1,EulerE,Sepanta-1,1171,1161,rnbqkbnr/ppp1pppp/3p4/8/3P4/8/PPP1PPPP/RNBQKBNR w KQkq - 0 2,d7d6
1,EulerE,Sepanta-1,1171,1161,rnbqkbnr/ppp1pppp/3p4/8/2PP4/8/PP2PPPP/RNBQKBNR b KQkq - 0 2,c2c4
1,EulerE,Sepanta-1,1171,1161,rnbqkbnr/ppp2ppp/3p4/4p3/2PP4/8/PP2PPPP/RNBQKBNR w KQkq - 0 3,e7e5
1,EulerE,Sepanta-1,1171,1161,rnbqkbnr/ppp2ppp/3p4/3Pp3/2P5/8/PP2PPPP/RNBQKBNR b KQkq - 0 3,d4d5
1,EulerE,Sepanta-1,1171,1161,rn1qkbnr/ppp2ppp/3p4/3Ppb2/2P5/8/PP2PPPP/RNBQKBNR w KQkq - 1 4,c8f5
1,EulerE,Sepanta-1,1171,1161,rn1qkbnr/ppp2ppp/3p4/3Ppb2/2P5/2N5/PP2PPPP/R1BQKBNR b KQkq - 2 4,b1c3
1,EulerE,Sepanta-1,1171,1161,rn1qkbnr/1pp2ppp/p2p4/3Ppb2/2P5/2N5/PP2PPPP/R1BQKBNR w KQkq - 0 5,a7a6
1,EulerE,Sepanta-1,1171,1161,rn1qkbnr/1pp2ppp/p2p4/3Ppb2/2P1P3/2N5/PP3PPP/R1BQKBNR b KQkq - 0 5,e2e4
1,EulerE,Sepanta-1,1171,1161,rn1qkbnr/1pp2ppp/p2p2b1/3Pp3/2P1P3/2N5/PP3PPP/R1BQKBNR w KQkq - 1 6,f5g6
1,EulerE,Sepanta-1,1171,1161,rn1qkbnr/1pp2ppp/p2p2b1/3Pp3/2P1P3/2NB4/PP3PPP/R1BQK1NR b KQkq - 2 6,f1d3
1,EulerE,Sepanta-1,1171,1161,rn1qkbnr/1p3ppp/p1pp2b1/3Pp3/2P1P3/2NB4/PP3PPP/R1BQK1NR w KQkq - 0 7,c7c6
1,EulerE,Sepanta-1,1171,1161,rn1qkbnr/1p3ppp/p1pp2b1/3Pp3/2P1P3/2NBB3/PP3PPP/R2QK1NR b KQkq - 1 7,c1e3
1,EulerE,Sepanta-1,1171,1161,rn1qkbnr/1p3ppp/p2p2b1/3pp3/2P1P3/2NBB3/PP3PPP/R2QK1NR w KQkq - 0 8,c6d5
1,EulerE,Sepanta-1,1171,1161,rn1qkbnr/1p3ppp/p2p2b1/3Pp3/2P5/2NBB3/PP3PPP/R2QK1NR b KQkq - 0 8,e4d5
1,EulerE,Sepanta-1,1171,1161,rn2kbnr/1p3ppp/pq1p2b1/3Pp3/2P5/2NBB3/PP3PPP/R2QK1NR w KQkq - 1 9,d8b6
1,EulerE,Sepanta-1,1171,1161,rn2kbnr/1p3ppp/pB1p2b1/3Pp3/2P5/2NB4/PP3PPP/R2QK1NR b KQkq - 0 9,e3b6
1,EulerE,Sepanta-1,1171,1161,r3kbnr/1p1n1ppp/pB1p2b1/3Pp3/2P5/2NB4/PP3PPP/R2QK1NR w KQkq - 1 10,b8d7
1,EulerE,Sepanta-1,1171,1161,r3kbnr/1p1n1ppp/p2p2b1/3Pp3/2P5/2NBB3/PP3PPP/R2QK1NR b KQkq - 2 10,b6e3
1,EulerE,Sepanta-1,1171,1161,r3kbnr/1p1n2pp/p2p2b1/3Ppp2/2P5/2NBB3/PP3PPP/R2QK1NR w KQkq - 0 11,f7f5
1,EulerE,Sepanta-1,1171,1161,r3kbnr/1p1n2pp/p2p2b1/3Ppp2/2P2P2/2NBB3/PP4PP/R2QK1NR b KQkq - 0 11,f2f4
1,EulerE,Sepanta-1,1171,1161,r3kbnr/1p1n2pp/p2p2b1/3P1p2/2P1pP2/2NBB3/PP4PP/R2QK1NR w KQkq - 0 12,e5e4
1,EulerE,Sepanta-1,1171,1161,r3kbnr/1p1n2pp/p2p2b1/3P1p2/2P1pP2/2N1B3/PPB3PP/R2QK1NR b KQkq - 1 12,d3c2
1,EulerE,Sepanta-1,1171,1161,r3kb1r/1p1n2pp/p2p1nb1/3P1p2/2P1pP2/2N1B3/PPB3PP/R2QK1NR w KQkq - 2 13,g8f6
1,EulerE,Sepanta-1,1171,1161,r3kb1r/1p1n2pp/p2p1nb1/3P1p2/B1P1pP2/2N1B3/PP4PP/R2QK1NR b KQkq - 3 13,c2a4
1,EulerE,Sepanta-1,1171,1161,r3kb1r/1p1n2p1/p2p1nb1/3P1p1p/B1P1pP2/2N1B3/PP4PP/R2QK1NR w KQkq - 0 14,h7h5
1,EulerE,Sepanta-1,1171,1161,r3kb1r/1p1B2p1/p2p1nb1/3P1p1p/2P1pP2/2N1B3/PP4PP/R2QK1NR b KQkq - 0 14,a4d7
1,EulerE,Sepanta-1,1171,1161,r4b1r/1p1k2p1/p2p1nb1/3P1p1p/2P1pP2/2N1B3/PP4PP/R2QK1NR w KQ - 0 15,e8d7
1,EulerE,Sepanta-1,1171,1161,r4b1r/1p1k2p1/p2p1nb1/3P1p1p/2P1pP2/1QN1B3/PP4PP/R3K1NR b KQ - 1 15,d1b3
1,EulerE,Sepanta-1,1171,1161,1r3b1r/1p1k2p1/p2p1nb1/3P1p1p/2P1pP2/1QN1B3/PP4PP/R3K1NR w KQ - 2 16,a8b8
1,EulerE,Sepanta-1,1171,1161,1r3b1r/Bp1k2p1/p2p1nb1/3P1p1p/2P1pP2/1QN5/PP4PP/R3K1NR b KQ - 3 16,e3a7
1,EulerE,Sepanta-1,1171,1161,4rb1r/Bp1k2p1/p2p1nb1/3P1p1p/2P1pP2/1QN5/PP4PP/R3K1NR w KQ - 4 17,b8e8
1,EulerE,Sepanta-1,1171,1161,4rb1r/BQ1k2p1/p2p1nb1/3P1p1p/2P1pP2/2N5/PP4PP/R3K1NR b KQ - 0 17,b3b7
1,EulerE,Sepanta-1,1171,1161,3krb1r/BQ4p1/p2p1nb1/3P1p1p/2P1pP2/2N5/PP4PP/R3K1NR w KQ - 1 18,d7d8
1,EulerE,Sepanta-1,1171,1161,3krb1r/1Q4p1/pB1p1nb1/3P1p1p/2P1pP2/2N5/PP4PP/R3K1NR b KQ - 2 18,a7b6
2,EulerE,cober12,1182,1276,rnbqkbnr/pppppppp/8/8/3P4/8/PPP1PPPP/RNBQKBNR b KQkq - 0 1,d2d4
2,EulerE,cober12,1182,1276,rnbqkbnr/pp1ppppp/8/2p5/3P4/8/PPP1PPPP/RNBQKBNR w KQkq - 0 2,c7c5
2,EulerE,cober12,1182,1276,rnbqkbnr/pp1ppppp/8/2P5/8/8/PPP1PPPP/RNBQKBNR b KQkq - 0 2,d4c5
2,EulerE,cober12,1182,1276,rnb1kbnr/pp1ppppp/8/q1P5/8/8/PPP1PPPP/RNBQKBNR w KQkq - 1 3,d8a5
2,EulerE,cober12,1182,1276,rnb1kbnr/pp1ppppp/8/q1P5/8/2N5/PPP1PPPP/R1BQKBNR b KQkq - 2 3,b1c3
2,EulerE,cober12,1182,1276,rnb1kbnr/pp1ppppp/8/2q5/8/2N5/PPP1PPPP/R1BQKBNR w KQkq - 0 4,a5c5
2,EulerE,cober12,1182,1276,rnb1kbnr/pp1ppppp/8/2q5/8/2N1B3/PPP1PPPP/R2QKBNR b KQkq - 1 4,c1e3
2,EulerE,cober12,1182,1276,rnb1kbnr/pp1ppppp/8/q7/8/2N1B3/PPP1PPPP/R2QKBNR w KQkq - 2 5,c5a5
2,EulerE,cober12,1182,1276,rnb1kbnr/pp1ppppp/8/q7/8/2N1BN2/PPP1PPPP/R2QKB1R b KQkq - 3 5,g1f3
2,EulerE,cober12,1182,1276,r1b1kbnr/pp1ppppp/2n5/q7/8/2N1BN2/PPP1PPPP/R2QKB1R w KQkq - 4 6,b8c6
2,EulerE,cober12,1182,1276,r1b1kbnr/pp1ppppp/2n5/q7/8/2N2N2/PPPBPPPP/R2QKB1R b KQkq - 5 6,e3d2
2,EulerE,cober12,1182,1276,r1b1kbnr/ppqppppp/2n5/8/8/2N2N2/PPPBPPPP/R2QKB1R w KQkq - 6 7,a5c7
2,EulerE,cober12,1182,1276,r1b1kbnr/ppqppppp/2n5/1N6/8/5N2/PPPBPPPP/R2QKB1R b KQkq - 7 7,c3b5
2,EulerE,cober12,1182,1276,r1b1kbnr/pp1ppppp/1qn5/1N6/8/5N2/PPPBPPPP/R2QKB1R w KQkq - 8 8,c7b6
2,EulerE,cober12,1182,1276,r1b1kbnr/pp1ppppp/1qn5/8/8/2N2N2/PPPBPPPP/R2QKB1R b KQkq - 9 8,b5c3
2,EulerE,cober12,1182,1276,r1b1kbnr/pp1ppppp/2n5/8/8/2N2N2/PqPBPPPP/R2QKB1R w KQkq - 0 9,b6b2
2,EulerE,cober12,1182,1276,r1b1kbnr/pp1ppppp/2n5/3N4/8/5N2/PqPBPPPP/R2QKB1R b KQkq - 1 9,c3d5
2,EulerE,cober12,1182,1276,r1b1kbnr/pp1ppppp/8/3N4/3n4/5N2/PqPBPPPP/R2QKB1R w KQkq - 2 10,c6d4
2,EulerE,cober12,1182,1276,r1b1kbnr/pp1ppppp/8/3N4/3N4/8/PqPBPPPP/R2QKB1R b KQkq - 0 10,f3d4
2,EulerE,cober12,1182,1276,r1b1kbnr/pp1ppppp/8/3N4/3q4/8/P1PBPPPP/R2QKB1R w KQkq - 0 11,b2d4
2,EulerE,cober12,1182,1276,r1b1kbnr/ppNppppp/8/8/3q4/8/P1PBPPPP/R2QKB1R b KQkq - 1 11,d5c7
2,EulerE,cober12,1182,1276,r1bk1bnr/ppNppppp/8/8/3q4/8/P1PBPPPP/R2QKB1R w KQ - 2 12,e8d8
2,EulerE,cober12,1182,1276,N1bk1bnr/pp1ppppp/8/8/3q4/8/P1PBPPPP/R2QKB1R b KQ - 0 12,c7a8
